id_bvote, scrutin, annee, tour, date, num_circ, num_quartier, num_arrond, num_bureau, nb_procu, nb_inscr, nb_emarg, nb_blanc, nb_nul, nb_exprim
19-40,Municipales,2020,2,2020-06-28,16,75,19,40,14,1407,383,383,10,7
19-41,Municipales,2020,2,2020-06-28,16,74,19,41,14,1487,377,377,14,6
19-42,Municipales,2020,2,2020-06-28,16,74,19,42,3,1209,248,248,2,4
19-43,Municipales,2020,2,2020-06-28,16,74,19,43,5,1398,271,271,4,1
19-44,Municipales,2020,2,2020-06-28,16,74,19,44,7,1534,342,342,17,5
19-45,Municipales,2020,2,2020-06-28,16,74,19,45,22,1570,457,457,9,13
19-46,Municipales,2020,2,2020-06-28,16,74,19,46,15,1847,561,561,13,4
19-47,Municipales,2020,2,2020-06-28,16,74,19,47,37,1875,624,624,11,3
19-48,Municipales,2020,2,2020-06-28,16,74,19,48,26,1876,620,620,8,8
19-49,Municipales,2020,2,2020-06-28,16,74,19,49,10,1648,498,498,5,8
19-50,Municipales,2020,2,2020-06-28,16,74,19,50,16,1099,351,351,4,6
19-51,Municipales,2020,2,2020-06-28,17,73,19,51,15,1582,372,372,11,6
19-52,Municipales,2020,2,2020-06-28,17,73,19,52,13,1550,450,450,11,7
19-53,Municipales,2020,2,2020-06-28,17,73,19,53,16,1493,399,399,11,3
19-54,Municipales,2020,2,2020-06-28,17,73,19,54,29,1569,507,507,1,3
19-55,Municipales,2020,2,2020-06-28,17,73,19,55,9,1500,338,338,8,5
19-56,Municipales,2020,2,2020-06-28,17,73,19,56,13,1412,418,418,12,5
19-57,Municipales,2020,2,2020-06-28,17,73,19,57,4,1363,300,300,7,2
19-58,Municipales,2020,2,2020-06-28,17,73,19,58,34,1611,602,602,13,6
19-59,Municipales,2020,2,2020-06-28,17,73,19,59,29,1584,549,549,13,6
19-60,Municipales,2020,2,2020-06-28,17,73,19,60,22,1622,523,523,10,5
19-61,Municipales,2020,2,2020-06-28,17,73,19,61,29,1514,488,488,10,3
19-62,Municipales,2020,2,2020-06-28,17,73,19,62,18,1623,483,483,11,5
19-63,Municipales,2020,2,2020-06-28,17,73,19,63,33,1483,446,446,5,6
19-64,Municipales,2020,2,2020-06-28,17,73,19,64,27,1607,517,517,3,4
19-65,Municipales,2020,2,2020-06-28,17,73,19,65,28,1517,501,501,8,9
19-66,Municipales,2020,2,2020-06-28,17,73,19,66,14,1596,550,550,5,6
19-67,Municipales,2020,2,2020-06-28,17,73,19,67,22,1668,469,469,11,8
19-68,Municipales,2020,2,2020-06-28,17,73,19,68,12,1596,442,442,11,5
19-69,Municipales,2020,2,2020-06-28,17,73,19,69,14,1593,402,402,8,3
19-70,Municipales,2020,2,2020-06-28,17,73,19,70,23,1359,393,393,6,4
19-71,Municipales,2020,2,2020-06-28,16,74,19,71,2,1171,268,268,9,2
18-1,Municipales,2020,2,2020-06-28,18,70,18,1,36,1571,604,603,6,7
18-2,Municipales,2020,2,2020-06-28,18,70,18,2,27,1547,560,560,16,2
18-3,Municipales,2020,2,2020-06-28,18,70,18,3,33,1520,588,588,13,3
18-4,Municipales,2020,2,2020-06-28,18,70,18,4,32,1833,671,671,23,9
18-5,Municipales,2020,2,2020-06-28,18,70,18,5,21,1251,523,523,11,4
18-6,Municipales,2020,2,2020-06-28,18,70,18,6,36,1486,570,570,8,7
18-7,Municipales,2020,2,2020-06-28,18,70,18,7,28,1432,525,525,7,7
18-8,Municipales,2020,2,2020-06-28,18,70,18,8,21,1451,519,519,7,7
18-9,Municipales,2020,2,2020-06-28,18,70,18,9,34,1622,587,587,12,6
18-10,Municipales,2020,2,2020-06-28,18,70,18,10,41,1674,593,592,16,9
18-11,Municipales,2020,2,2020-06-28,18,70,18,11,23,1601,597,597,13,7
18-12,Municipales,2020,2,2020-06-28,18,70,18,12,15,1647,439,439,9,7
18-13,Municipales,2020,2,2020-06-28,18,70,18,13,12,1149,287,287,6,6
18-14,Municipales,2020,2,2020-06-28,18,70,18,14,29,1900,567,567,11,8
18-15,Municipales,2020,2,2020-06-28,18,70,18,15,18,1495,514,514,5,5
18-16,Municipales,2020,2,2020-06-28,18,70,18,16,43,1614,567,567,8,7
18-17,Municipales,2020,2,2020-06-28,18,70,18,17,43,1838,644,644,18,16
18-18,Municipales,2020,2,2020-06-28,18,70,18,18,41,1845,710,710,18,2
18-19,Municipales,2020,2,2020-06-28,18,70,18,19,42,1799,687,687,24,2
18-20,Municipales,2020,2,2020-06-28,18,70,18,20,48,1701,624,624,15,7
18-21,Municipales,2020,2,2020-06-28,18,70,18,21,40,1656,622,623,13,16
18-22,Municipales,2020,2,2020-06-28,18,70,18,22,19,1496,495,495,4,6
18-23,Municipales,2020,2,2020-06-28,18,70,18,23,28,1498,516,516,13,4
18-24,Municipales,2020,2,2020-06-28,18,70,18,24,29,1534,564,564,12,2
18-25,Municipales,2020,2,2020-06-28,18,69,18,25,57,1492,627,626,8,2
18-26,Municipales,2020,2,2020-06-28,18,69,18,26,23,1454,515,515,11,5
18-27,Municipales,2020,2,2020-06-28,18,69,18,27,25,1432,492,492,12,4
18-28,Municipales,2020,2,2020-06-28,18,69,18,28,38,1761,679,680,23,8
18-29,Municipales,2020,2,2020-06-28,18,69,18,29,41,1620,614,615,11,6
18-30,Municipales,2020,2,2020-06-28,18,69,18,30,29,1767,693,693,10,5
18-31,Municipales,2020,2,2020-06-28,18,69,18,31,26,1813,694,694,8,2
18-32,Municipales,2020,2,2020-06-28,18,69,18,32,28,1646,605,605,10,1
18-33,Municipales,2020,2,2020-06-28,18,69,18,33,11,1643,558,558,6,12
18-34,Municipales,2020,2,2020-06-28,18,69,18,34,27,1789,603,603,15,7
18-35,Municipales,2020,2,2020-06-28,18,69,18,35,32,1531,570,570,6,5
18-36,Municipales,2020,2,2020-06-28,18,69,18,36,34,1549,575,575,10,4
18-37,Municipales,2020,2,2020-06-28,18,69,18,37,30,1576,554,554,9,3
18-38,Municipales,2020,2,2020-06-28,3,69,18,38,37,1587,577,577,12,6
18-39,Municipales,2020,2,2020-06-28,3,69,18,39,21,1740,590,590,13,9
18-40,Municipales,2020,2,2020-06-28,3,69,18,40,38,1630,626,626,13,10
18-41,Municipales,2020,2,2020-06-28,3,69,18,41,19,1666,528,528,16,8
18-42,Municipales,2020,2,2020-06-28,3,69,18,42,16,1685,507,507,10,9
18-43,Municipales,2020,2,2020-06-28,3,69,18,43,12,1702,523,523,15,10
18-44,Municipales,2020,2,2020-06-28,3,69,18,44,9,1335,265,264,10,1
18-45,Municipales,2020,2,2020-06-28,3,69,18,45,15,1580,443,442,13,5
18-46,Municipales,2020,2,2020-06-28,3,69,18,46,17,1450,526,526,11,4
18-47,Municipales,2020,2,2020-06-28,3,69,18,47,35,1281,498,498,11,3
18-48,Municipales,2020,2,2020-06-28,3,69,18,48,29,1296,431,431,10,11
18-49,Municipales,2020,2,2020-06-28,18,69,18,49,2,1109,259,261,7,8
18-50,Municipales,2020,2,2020-06-28,18,69,18,50,3,1137,259,259,8,11
18-51,Municipales,2020,2,2020-06-28,17,71,18,51,11,1708,372,372,5,7
18-52,Municipales,2020,2,2020-06-28,17,71,18,52,43,1797,635,635,11,7
18-53,Municipales,2020,2,2020-06-28,17,71,18,53,27,1380,469,469,10,6
18-54,Municipales,2020,2,2020-06-28,17,71,18,54,36,1299,428,428,15,6
18-55,Municipales,2020,2,2020-06-28,17,71,18,55,30,1574,516,516,10,4
18-56,Municipales,2020,2,2020-06-28,17,71,18,56,12,1866,382,382,4,5
18-57,Municipales,2020,2,2020-06-28,17,71,18,57,34,1804,581,581,7,5
18-58,Municipales,2020,2,2020-06-28,17,71,18,58,27,1706,530,530,11,8
18-59,Municipales,2020,2,2020-06-28,17,72,18,59,14,1720,522,522,15,2
18-60,Municipales,2020,2,2020-06-28,17,72,18,60,35,1680,644,644,16,9
18-61,Municipales,2020,2,2020-06-28,17,72,18,61,37,1767,614,614,14,6
18-62,Municipales,2020,2,2020-06-28,17,72,18,62,18,1669,546,548,11,9
18-63,Municipales,2020,2,2020-06-28,17,72,18,63,17,1785,489,489,8,12
18-64,Municipales,2020,2,2020-06-28,17,72,18,64,10,1743,410,410,8,7
18-65,Municipales,2020,2,2020-06-28,17,72,18,65,0,1843,415,415,12,7
18-66,Municipales,2020,2,2020-06-28,18,70,18,66,21,1381,559,559,11,5
18-67,Municipales,2020,2,2020-06-28,3,69,18,67,26,1399,481,481,9,7
18-68,Municipales,2020,2,2020-06-28,17,71,18,68,32,1341,449,449,11,5
20-1,Municipales,2020,2,2020-06-28,15,79,20,1,35,1339,537,537,6,6
20-2,Municipales,2020,2,2020-06-28,15,79,20,2,32,1137,477,477,6,1
20-3,Municipales,2020,2,2020-06-28,15,79,20,3,21,1477,557,557,6,8
20-4,Municipales,2020,2,2020-06-28,15,79,20,4,28,1432,576,576,17,2
20-5,Municipales,2020,2,2020-06-28,15,79,20,5,37,1387,625,624,12,3
20-6,Municipales,2020,2,2020-06-28,15,79,20,6,22,1411,575,575,12,3
20-7,Municipales,2020,2,2020-06-28,15,79,20,7,34,1328,539,539,5,7
20-8,Municipales,2020,2,2020-06-28,15,79,20,8,25,1301,525,525,10,3
20-9,Municipales,2020,2,2020-06-28,15,77,20,9,38,1600,528,528,8,4
20-10,Municipales,2020,2,2020-06-28,15,77,20,10,14,1382,381,381,6,1
20-11,Municipales,2020,2,2020-06-28,15,77,20,11,26,1640,528,528,7,3
20-12,Municipales,2020,2,2020-06-28,15,77,20,12,39,1345,561,561,7,3
20-13,Municipales,2020,2,2020-06-28,15,77,20,13,28,1501,596,596,12,6
20-14,Municipales,2020,2,2020-06-28,15,77,20,14,36,1567,654,654,5,6
20-15,Municipales,2020,2,2020-06-28,15,78,20,15,25,1487,576,576,3,5
20-16,Municipales,2020,2,2020-06-28,15,78,20,16,37,1590,699,699,15,6
20-17,Municipales,2020,2,2020-06-28,15,78,20,17,20,1513,504,504,12,5
20-18,Municipales,2020,2,2020-06-28,15,78,20,18,17,1437,427,427,12,6
20-19,Municipales,2020,2,2020-06-28,15,78,20,19,28,1491,623,624,13,9
20-20,Municipales,2020,2,2020-06-28,15,78,20,20,12,1611,486,486,11,4
20-21,Municipales,2020,2,2020-06-28,15,78,20,21,5,1594,413,413,9,5
20-22,Municipales,2020,2,2020-06-28,15,78,20,22,19,1565,540,540,13,3
20-23,Municipales,2020,2,2020-06-28,15,78,20,23,29,1605,609,609,11,2
20-24,Municipales,2020,2,2020-06-28,15,78,20,24,28,1435,573,573,12,7
20-25,Municipales,2020,2,2020-06-28,15,78,20,25,26,1557,647,647,13,5
20-26,Municipales,2020,2,2020-06-28,15,78,20,26,25,1405,472,472,10,5
20-27,Municipales,2020,2,2020-06-28,15,78,20,27,23,1347,507,507,4,3
20-28,Municipales,2020,2,2020-06-28,15,78,20,28,19,1472,492,492,7,5
20-29,Municipales,2020,2,2020-06-28,15,78,20,29,48,1511,526,526,11,7
20-30,Municipales,2020,2,2020-06-28,15,78,20,30,5,1770,349,349,3,13
20-31,Municipales,2020,2,2020-06-28,15,78,20,31,23,1607,494,494,11,6
20-32,Municipales,2020,2,2020-06-28,15,78,20,32,20,1571,528,529,8,6
20-33,Municipales,2020,2,2020-06-28,15,80,20,33,3,1443,317,317,6,9
20-34,Municipales,2020,2,2020-06-28,15,80,20,34,15,1448,394,394,7,4
20-35,Municipales,2020,2,2020-06-28,15,80,20,35,5,1424,363,363,3,4
20-36,Municipales,2020,2,2020-06-28,15,80,20,36,4,1250,328,328,8,2
20-37,Municipales,2020,2,2020-06-28,15,80,20,37,20,1579,424,424,6,5
20-38,Municipales,2020,2,2020-06-28,15,80,20,38,20,1448,430,430,5,3
20-39,Municipales,2020,2,2020-06-28,15,80,20,39,15,1438,401,401,5,13
20-40,Municipales,2020,2,2020-06-28,15,80,20,40,9,1473,453,453,7,7
20-41,Municipales,2020,2,2020-06-28,15,80,20,41,13,1550,449,449,10,6
20-42,Municipales,2020,2,2020-06-28,15,80,20,42,32,1519,576,576,12,10
20-43,Municipales,2020,2,2020-06-28,15,80,20,43,41,1814,713,713,7,11
20-44,Municipales,2020,2,2020-06-28,15,80,20,44,45,1906,707,707,6,4
20-45,Municipales,2020,2,2020-06-28,15,80,20,45,30,1839,697,697,8,1
20-46,Municipales,2020,2,2020-06-28,15,80,20,46,29,1634,625,625,4,7
20-47,Municipales,2020,2,2020-06-28,15,80,20,47,26,1627,606,606,11,9
20-48,Municipales,2020,2,2020-06-28,15,80,20,48,36,1760,671,671,7,2
20-49,Municipales,2020,2,2020-06-28,15,80,20,49,40,1889,757,757,17,5
20-50,Municipales,2020,2,2020-06-28,15,80,20,50,39,1699,724,724,13,5
20-51,Municipales,2020,2,2020-06-28,15,80,20,51,27,1765,653,653,12,4
20-52,Municipales,2020,2,2020-06-28,8,80,20,52,26,1355,542,542,8,6
20-53,Municipales,2020,2,2020-06-28,8,80,20,53,21,1407,590,590,17,3
20-54,Municipales,2020,2,2020-06-28,8,80,20,54,10,1548,374,374,5,4
20-55,Municipales,2020,2,2020-06-28,8,80,20,55,5,1454,357,355,6,9
20-56,Municipales,2020,2,2020-06-28,8,80,20,56,15,1357,393,393,3,6
20-57,Municipales,2020,2,2020-06-28,8,80,20,57,33,1384,517,517,11,3
20-58,Municipales,2020,2,2020-06-28,6,79,20,58,36,1697,670,670,14,4
20-59,Municipales,2020,2,2020-06-28,6,79,20,59,50,1730,644,644,5,2
20-60,Municipales,2020,2,2020-06-28,6,79,20,60,26,1346,544,544,7,9
20-61,Municipales,2020,2,2020-06-28,6,79,20,61,43,1494,518,518,10,9
20-62,Municipales,2020,2,2020-06-28,6,79,20,62,21,1535,464,464,5,3
20-63,Municipales,2020,2,2020-06-28,6,79,20,63,11,1436,391,391,6,6
20-64,Municipales,2020,2,2020-06-28,6,79,20,64,26,1228,454,454,7,9
20-65,Municipales,2020,2,2020-06-28,6,79,20,65,33,1254,531,532,6,4
20-66,Municipales,2020,2,2020-06-28,6,79,20,66,15,1213,468,468,10,3
20-67,Municipales,2020,2,2020-06-28,6,79,20,67,27,1345,501,501,12,5
20-68,Municipales,2020,2,2020-06-28,6,79,20,68,23,1483,501,501,6,6
20-69,Municipales,2020,2,2020-06-28,6,79,20,69,27,1487,527,527,4,2
20-70,Municipales,2020,2,2020-06-28,6,77,20,70,36,1735,648,648,12,6
20-71,Municipales,2020,2,2020-06-28,6,77,20,71,45,1704,671,671,11,5
20-72,Municipales,2020,2,2020-06-28,6,77,20,72,32,1686,561,558,10,7
20-73,Municipales,2020,2,2020-06-28,6,77,20,73,38,1624,652,652,4,3
20-74,Municipales,2020,2,2020-06-28,6,77,20,74,34,1661,647,647,8,1
20-75,Municipales,2020,2,2020-06-28,6,77,20,75,16,1810,520,520,7,3
20-76,Municipales,2020,2,2020-06-28,6,77,20,76,18,1984,653,653,7,8
8-1,Municipales,2020,2,2020-06-28,1,32,8,1,50,1512,554,554,5,1
8-2,Municipales,2020,2,2020-06-28,1,32,8,2,45,1388,499,499,2,2
8-3,Municipales,2020,2,2020-06-28,1,32,8,3,48,1394,583,583,5,0
8-4,Municipales,2020,2,2020-06-28,1,32,8,4,40,1401,517,518,4,2
8-5,Municipales,2020,2,2020-06-28,1,32,8,5,63,1629,625,625,3,2
8-6,Municipales,2020,2,2020-06-28,1,32,8,6,41,1372,530,530,6,4
8-7,Municipales,2020,2,2020-06-28,1,32,8,7,36,1488,580,580,7,1
8-8,Municipales,2020,2,2020-06-28,1,32,8,8,42,1450,554,555,3,3
8-9,Municipales,2020,2,2020-06-28,1,32,8,9,52,1641,676,677,9,5
8-10,Municipales,2020,2,2020-06-28,1,31,8,10,27,1039,340,340,5,0
8-11,Municipales,2020,2,2020-06-28,1,31,8,11,28,1153,407,407,4,1
8-12,Municipales,2020,2,2020-06-28,1,31,8,12,25,1311,449,449,3,4
8-13,Municipales,2020,2,2020-06-28,1,30,8,13,31,1488,532,532,2,2
8-14,Municipales,2020,2,2020-06-28,1,30,8,14,22,1493,518,518,3,5
8-15,Municipales,2020,2,2020-06-28,1,30,8,15,45,1578,520,520,3,6
8-16,Municipales,2020,2,2020-06-28,1,30,8,16,31,1539,564,564,2,2
8-17,Municipales,2020,2,2020-06-28,1,29,8,17,19,901,234,234,3,3
8-18,Municipales,2020,2,2020-06-28,1,29,8,18,19,926,252,252,3,0
9-1,Municipales,2020,2,2020-06-28,1,35,9,1,35,1362,556,556,5,2
9-2,Municipales,2020,2,2020-06-28,1,35,9,2,59,1438,576,576,7,2
9-3,Municipales,2020,2,2020-06-28,1,35,9,3,58,1452,569,569,6,5
9-4,Municipales,2020,2,2020-06-28,1,35,9,4,41,1449,590,590,5,3
9-5,Municipales,2020,2,2020-06-28,1,35,9,5,45,1502,625,625,3,5
9-6,Municipales,2020,2,2020-06-28,1,34,9,6,48,1339,504,504,8,2
9-7,Municipales,2020,2,2020-06-28,1,34,9,7,31,1344,515,515,3,0
9-8,Municipales,2020,2,2020-06-28,1,33,9,8,54,1419,605,605,6,2
9-9,Municipales,2020,2,2020-06-28,1,33,9,9,26,1451,670,670,7,1
9-10,Municipales,2020,2,2020-06-28,1,33,9,10,56,1403,603,603,5,4
9-11,Municipales,2020,2,2020-06-28,1,33,9,11,43,1459,612,612,4,6
9-12,Municipales,2020,2,2020-06-28,1,33,9,12,30,1441,589,589,7,5
9-13,Municipales,2020,2,2020-06-28,1,33,9,13,39,1600,628,628,6,2
9-14,Municipales,2020,2,2020-06-28,1,33,9,14,47,1605,701,701,9,2
9-15,Municipales,2020,2,2020-06-28,1,33,9,15,43,1480,669,669,8,2
9-16,Municipales,2020,2,2020-06-28,1,33,9,16,53,1456,624,624,3,3
9-17,Municipales,2020,2,2020-06-28,1,33,9,17,47,1542,673,673,7,5
9-18,Municipales,2020,2,2020-06-28,1,36,9,18,58,1535,620,620,12,3
9-19,Municipales,2020,2,2020-06-28,1,36,9,19,27,1410,562,563,8,1
9-20,Municipales,2020,2,2020-06-28,1,36,9,20,53,1469,650,650,6,2
9-21,Municipales,2020,2,2020-06-28,1,36,9,21,45,1547,654,654,6,3
9-22,Municipales,2020,2,2020-06-28,1,36,9,22,43,1424,625,625,6,4
9-23,Municipales,2020,2,2020-06-28,1,36,9,23,35,1375,562,562,6,4
9-24,Municipales,2020,2,2020-06-28,18,36,9,24,110,1444,626,626,3,2
9-25,Municipales,2020,2,2020-06-28,18,36,9,25,39,1593,624,624,3,1
9-26,Municipales,2020,2,2020-06-28,18,36,9,26,42,1517,612,612,6,3
9-27,Municipales,2020,2,2020-06-28,18,36,9,27,36,1604,674,674,5,6
