id_bvote, scrutin, annee, tour, date, num_circ, num_quartier, num_arrond, num_bureau, nb_procu, nb_inscr, nb_emarg, nb_blanc, nb_nul, nb_exprim
17-1,Municipales,2020,1,2020-03-15,3,67,17,1,26,1406,626,626,1,1
17-2,Municipales,2020,1,2020-03-15,3,67,17,2,33,1458,606,606,0,10
17-3,Municipales,2020,1,2020-03-15,3,67,17,3,36,1506,681,681,6,8
17-4,Municipales,2020,1,2020-03-15,3,67,17,4,22,1550,650,651,4,4
17-5,Municipales,2020,1,2020-03-15,3,67,17,5,34,1460,675,675,2,3
17-6,Municipales,2020,1,2020-03-15,3,67,17,6,19,1438,606,607,2,0
17-7,Municipales,2020,1,2020-03-15,3,67,17,7,40,1454,698,698,7,6
17-8,Municipales,2020,1,2020-03-15,3,67,17,8,33,1518,744,744,3,11
17-9,Municipales,2020,1,2020-03-15,3,67,17,9,39,1707,822,822,6,7
17-10,Municipales,2020,1,2020-03-15,3,67,17,10,21,1409,600,602,0,7
17-11,Municipales,2020,1,2020-03-15,3,67,17,11,19,1450,686,686,1,0
17-12,Municipales,2020,1,2020-03-15,3,67,17,12,25,1508,700,700,4,9
17-13,Municipales,2020,1,2020-03-15,3,67,17,13,27,1605,714,714,2,8
17-14,Municipales,2020,1,2020-03-15,3,67,17,14,19,1596,710,710,3,5
17-15,Municipales,2020,1,2020-03-15,3,67,17,15,20,1466,640,640,4,8
17-16,Municipales,2020,1,2020-03-15,3,67,17,16,25,2214,969,971,6,27
17-17,Municipales,2020,1,2020-03-15,3,67,17,17,13,1561,595,597,5,16
17-18,Municipales,2020,1,2020-03-15,3,68,17,18,11,1459,543,543,6,16
17-19,Municipales,2020,1,2020-03-15,3,68,17,19,7,1250,378,378,5,7
17-20,Municipales,2020,1,2020-03-15,3,68,17,20,5,1335,419,419,4,9
17-21,Municipales,2020,1,2020-03-15,3,68,17,21,28,1417,570,570,5,3
17-22,Municipales,2020,1,2020-03-15,3,68,17,22,16,1214,504,506,4,3
17-23,Municipales,2020,1,2020-03-15,3,68,17,23,3,1413,390,390,7,14
17-24,Municipales,2020,1,2020-03-15,3,68,17,24,13,1178,530,528,2,9
17-25,Municipales,2020,1,2020-03-15,3,68,17,25,19,1830,738,738,9,17
17-26,Municipales,2020,1,2020-03-15,3,68,17,26,21,1422,564,562,6,9
17-27,Municipales,2020,1,2020-03-15,3,68,17,27,19,1618,596,596,3,8
17-28,Municipales,2020,1,2020-03-15,3,68,17,28,17,1633,716,716,3,8
17-29,Municipales,2020,1,2020-03-15,3,68,17,29,28,1768,751,751,2,18
17-30,Municipales,2020,1,2020-03-15,3,68,17,30,26,1326,634,629,3,5
17-31,Municipales,2020,1,2020-03-15,3,68,17,31,17,1417,613,613,1,5
17-32,Municipales,2020,1,2020-03-15,3,68,17,32,14,1475,639,639,1,6
17-33,Municipales,2020,1,2020-03-15,3,68,17,33,30,1445,644,645,2,3
17-34,Municipales,2020,1,2020-03-15,3,68,17,34,29,1436,657,657,1,18
17-35,Municipales,2020,1,2020-03-15,3,68,17,35,24,1291,590,591,5,6
17-36,Municipales,2020,1,2020-03-15,4,66,17,36,14,1472,516,516,3,12
17-37,Municipales,2020,1,2020-03-15,4,66,17,37,31,1482,637,637,4,4
17-38,Municipales,2020,1,2020-03-15,4,66,17,38,8,1453,642,642,6,12
17-39,Municipales,2020,1,2020-03-15,4,66,17,39,2,1425,469,469,10,6
17-40,Municipales,2020,1,2020-03-15,4,66,17,40,19,1517,711,711,5,15
17-41,Municipales,2020,1,2020-03-15,4,66,17,41,33,1538,647,647,1,8
17-42,Municipales,2020,1,2020-03-15,4,66,17,42,22,1588,694,694,1,8
17-43,Municipales,2020,1,2020-03-15,4,66,17,43,33,1495,663,663,1,8
17-44,Municipales,2020,1,2020-03-15,4,66,17,44,24,1544,656,656,2,6
17-45,Municipales,2020,1,2020-03-15,4,66,17,45,36,1547,660,660,3,3
17-46,Municipales,2020,1,2020-03-15,4,66,17,46,23,1535,662,660,1,3
17-47,Municipales,2020,1,2020-03-15,4,66,17,47,37,1479,684,685,3,2
17-48,Municipales,2020,1,2020-03-15,4,66,17,48,14,1377,610,610,1,6
17-49,Municipales,2020,1,2020-03-15,4,66,17,49,20,1392,649,650,1,8
17-50,Municipales,2020,1,2020-03-15,4,66,17,50,24,1460,672,672,2,6
17-51,Municipales,2020,1,2020-03-15,4,66,17,51,34,1421,659,659,5,5
17-52,Municipales,2020,1,2020-03-15,4,66,17,52,25,1524,693,693,0,6
17-53,Municipales,2020,1,2020-03-15,4,65,17,53,21,1577,679,679,1,8
17-54,Municipales,2020,1,2020-03-15,4,65,17,54,33,1581,698,699,4,7
17-55,Municipales,2020,1,2020-03-15,4,65,17,55,15,1630,721,721,5,4
17-56,Municipales,2020,1,2020-03-15,4,65,17,56,21,1732,715,715,3,5
17-57,Municipales,2020,1,2020-03-15,4,65,17,57,15,1496,547,546,4,11
17-58,Municipales,2020,1,2020-03-15,4,65,17,58,12,1469,615,615,4,11
17-59,Municipales,2020,1,2020-03-15,4,65,17,59,9,1538,570,570,3,7
17-60,Municipales,2020,1,2020-03-15,4,65,17,60,22,1455,661,661,5,4
17-61,Municipales,2020,1,2020-03-15,4,65,17,61,26,1478,699,699,2,4
17-62,Municipales,2020,1,2020-03-15,4,65,17,62,22,1473,695,696,4,7
17-63,Municipales,2020,1,2020-03-15,4,65,17,63,15,1495,602,602,2,5
17-64,Municipales,2020,1,2020-03-15,4,65,17,64,29,1497,657,657,1,5
17-65,Municipales,2020,1,2020-03-15,4,65,17,65,16,1390,639,639,1,3
17-66,Municipales,2020,1,2020-03-15,4,65,17,66,14,1646,653,653,5,5
17-67,Municipales,2020,1,2020-03-15,4,65,17,67,15,1616,685,684,2,6
3-1,Municipales,2020,1,2020-03-15,5,10,3,1,20,1412,626,626,0,3
3-2,Municipales,2020,1,2020-03-15,5,10,3,2,21,1545,670,670,5,8
3-3,Municipales,2020,1,2020-03-15,5,10,3,3,25,1312,629,629,3,3
3-4,Municipales,2020,1,2020-03-15,5,10,3,4,19,1424,655,656,1,8
3-5,Municipales,2020,1,2020-03-15,5,11,3,5,32,1272,598,598,1,4
3-6,Municipales,2020,1,2020-03-15,5,11,3,6,26,1399,649,649,6,9
3-7,Municipales,2020,1,2020-03-15,5,11,3,7,24,1455,695,695,3,10
3-8,Municipales,2020,1,2020-03-15,5,11,3,8,28,1326,624,624,2,11
3-9,Municipales,2020,1,2020-03-15,5,12,3,9,25,1651,785,785,4,9
3-10,Municipales,2020,1,2008-03-11,5,12,3,10,43,1685,801,801,1,6
3-11,Municipales,2020,1,2020-03-15,5,12,3,11,34,1573,707,707,2,4
3-12,Municipales,2020,1,2020-03-15,5,9,3,12,44,1456,657,657,2,7
3-13,Municipales,2020,1,2020-03-15,5,9,3,13,31,1538,651,651,3,8
3-14,Municipales,2020,1,2020-03-15,5,9,3,14,57,1673,807,807,5,9
3-15,Municipales,2020,1,2020-03-15,5,9,3,15,23,1484,726,726,1,4
2-1,Municipales,2020,1,2020-03-15,1,6,2,1,16,1184,500,500,3,3
2-2,Municipales,2020,1,2020-03-15,1,6,2,2,18,1035,454,454,3,3
2-3,Municipales,2020,1,2020-03-15,1,5,2,3,20,848,338,338,0,2
2-4,Municipales,2020,1,2020-03-15,1,7,2,4,26,1511,641,641,5,4
2-5,Municipales,2020,1,2020-03-15,1,7,2,5,21,1441,654,654,1,2
2-6,Municipales,2020,1,2020-03-15,1,7,2,6,26,1450,674,673,2,0
2-7,Municipales,2020,1,2020-03-15,1,8,2,7,38,1490,691,692,4,4
2-8,Municipales,2020,1,2020-03-15,1,8,2,8,39,1819,797,797,2,2
2-9,Municipales,2020,1,2020-03-15,1,8,2,9,41,1711,743,742,3,0
2-10,Municipales,2020,1,2020-03-15,1,8,2,10,27,1379,649,649,1,3
16-1,Municipales,2020,1,2020-03-15,14,62,16,1,22,1463,578,578,0,1
16-2,Municipales,2020,1,2020-03-15,14,62,16,2,24,1552,662,662,1,6
16-3,Municipales,2020,1,2020-03-15,14,62,16,3,30,1511,526,526,1,1
16-4,Municipales,2020,1,2020-03-15,14,62,16,4,34,1608,603,603,1,1
16-5,Municipales,2020,1,2020-03-15,14,62,16,5,24,1284,546,546,4,5
16-6,Municipales,2020,1,2020-03-15,14,62,16,6,15,1288,582,582,2,5
16-7,Municipales,2020,1,2020-03-15,14,62,16,7,19,1381,529,529,1,8
16-8,Municipales,2020,1,2020-03-15,14,62,16,8,30,1280,554,554,5,4
16-9,Municipales,2020,1,2020-03-15,14,62,16,9,14,1228,497,496,1,6
16-10,Municipales,2020,1,2020-03-15,14,62,16,10,33,1389,595,595,2,2
16-11,Municipales,2020,1,2020-03-15,14,62,16,11,39,1250,524,524,1,4
16-12,Municipales,2020,1,2020-03-15,14,62,16,12,13,1281,501,501,1,7
16-13,Municipales,2020,1,2020-03-15,14,62,16,13,20,1416,575,575,2,2
16-14,Municipales,2020,1,2020-03-15,14,62,16,14,10,1307,565,565,2,9
16-15,Municipales,2020,1,2020-03-15,14,62,16,15,25,1252,519,519,2,0
16-16,Municipales,2020,1,2020-03-15,14,62,16,16,39,1328,628,629,0,5
16-17,Municipales,2020,1,2020-03-15,14,62,16,17,25,1407,662,662,3,2
16-18,Municipales,2020,1,2020-03-15,14,62,16,18,33,1420,592,592,0,2
16-19,Municipales,2020,1,2020-03-15,14,62,16,19,23,1325,536,536,0,6
16-20,Municipales,2020,1,2020-03-15,14,62,16,20,25,1524,667,661,1,3
16-21,Municipales,2020,1,2020-03-15,14,61,16,21,27,1473,678,672,2,10
16-22,Municipales,2020,1,2020-03-15,14,61,16,22,29,1634,714,714,1,8
16-23,Municipales,2020,1,2020-03-15,14,61,16,23,17,1414,660,660,3,2
16-24,Municipales,2020,1,2020-03-15,14,61,16,24,17,1440,564,566,2,1
16-25,Municipales,2020,1,2020-03-15,14,61,16,25,20,1446,598,598,3,6
16-26,Municipales,2020,1,2020-03-15,14,61,16,26,28,1467,600,600,1,4
16-27,Municipales,2020,1,2020-03-15,14,61,16,27,26,1309,576,577,2,5
16-28,Municipales,2020,1,2020-03-15,14,61,16,28,21,1284,542,542,0,5
16-29,Municipales,2020,1,2020-03-15,14,61,16,29,20,1302,535,535,2,4
16-30,Municipales,2020,1,2020-03-15,14,61,16,30,30,1388,570,572,5,9
16-31,Municipales,2020,1,2020-03-15,14,61,16,31,56,1363,598,598,2,8
16-32,Municipales,2020,1,2020-03-15,14,61,16,32,10,1498,617,617,3,0
16-33,Municipales,2020,1,2020-03-15,14,61,16,33,16,1523,654,654,0,7
16-34,Municipales,2020,1,2020-03-15,14,61,16,34,21,1645,648,648,0,3
16-35,Municipales,2020,1,2020-03-15,14,61,16,35,26,1214,561,563,0,6
16-36,Municipales,2020,1,2020-03-15,14,61,16,36,16,1480,549,549,1,9
16-37,Municipales,2020,1,2020-03-15,14,61,16,37,15,1413,579,579,1,3
16-38,Municipales,2020,1,2020-03-15,14,61,16,38,26,1578,676,685,3,5
16-39,Municipales,2020,1,2020-03-15,14,61,16,39,21,1493,591,591,1,8
16-40,Municipales,2020,1,2020-03-15,14,61,16,40,9,1540,536,536,1,7
16-41,Municipales,2020,1,2020-03-15,14,61,16,41,13,1556,635,635,2,4
16-42,Municipales,2020,1,2020-03-15,14,61,16,42,31,1184,477,477,2,6
16-43,Municipales,2020,1,2020-03-15,14,61,16,43,11,1296,528,530,4,4
16-44,Municipales,2020,1,2020-03-15,14,61,16,44,9,1305,472,472,4,15
16-45,Municipales,2020,1,2020-03-15,14,61,16,45,12,1362,459,460,5,3
16-46,Municipales,2020,1,2020-03-15,14,61,16,46,7,1230,421,421,0,5
16-47,Municipales,2020,1,2020-03-15,14,61,16,47,11,1596,643,642,5,3
16-48,Municipales,2020,1,2020-03-15,14,61,16,48,25,1443,616,616,1,4
16-49,Municipales,2020,1,2020-03-15,14,61,16,49,41,1578,683,683,0,3
16-50,Municipales,2020,1,2020-03-15,14,61,16,50,19,1694,768,769,0,8
16-51,Municipales,2020,1,2020-03-15,14,63,16,51,41,1709,648,648,3,6
16-52,Municipales,2020,1,2020-03-15,14,63,16,52,42,1619,602,602,5,6
16-53,Municipales,2020,1,2020-03-15,4,63,16,53,8,1448,486,486,1,7
16-54,Municipales,2020,1,2020-03-15,4,63,16,54,25,1411,485,485,0,3
16-55,Municipales,2020,1,2020-03-15,4,63,16,55,18,1581,656,656,2,5
16-56,Municipales,2020,1,2020-03-15,4,63,16,56,10,1484,556,556,0,6
16-57,Municipales,2020,1,2020-03-15,4,63,16,57,19,1500,541,542,1,2
16-58,Municipales,2020,1,2020-03-15,4,63,16,58,10,1499,494,496,2,7
16-59,Municipales,2020,1,2020-03-15,4,63,16,59,17,1506,639,639,0,5
16-60,Municipales,2020,1,2020-03-15,4,63,16,60,15,1508,583,586,2,3
16-61,Municipales,2020,1,2020-03-15,4,64,16,61,19,1376,520,520,0,0
16-62,Municipales,2020,1,2020-03-15,4,64,16,62,30,1465,605,605,4,1
16-63,Municipales,2020,1,2020-03-15,4,64,16,63,21,1431,574,574,1,2
16-64,Municipales,2020,1,2020-03-15,4,64,16,64,15,1191,468,469,1,3
16-65,Municipales,2020,1,2020-03-15,4,65,16,65,12,1392,531,531,3,4
16-66,Municipales,2020,1,2020-03-15,4,64,16,66,11,1205,412,412,2,1
16-67,Municipales,2020,1,2020-03-15,4,64,16,67,17,1335,468,461,3,0
16-68,Municipales,2020,1,2020-03-15,4,64,16,68,18,1400,471,471,2,11
14-1,Municipales,2020,1,2020-03-15,11,55,14,1,28,1375,638,638,5,7
14-2,Municipales,2020,1,2020-03-15,11,55,14,2,22,1495,657,657,1,6
14-3,Municipales,2020,1,2020-03-15,11,55,14,3,32,1620,828,828,5,17
14-4,Municipales,2020,1,2020-03-15,11,55,14,4,26,1528,695,695,1,9
14-5,Municipales,2020,1,2020-03-15,11,55,14,5,28,1409,657,657,3,5
14-6,Municipales,2020,1,2020-03-15,11,55,14,6,31,1480,760,760,1,8
14-7,Municipales,2020,1,2020-03-15,11,55,14,7,25,1474,692,691,5,6
14-8,Municipales,2020,1,2020-03-15,11,55,14,8,27,1484,734,734,4,8
14-9,Municipales,2020,1,2020-03-15,11,55,14,9,24,1512,729,729,4,5
14-10,Municipales,2020,1,2020-03-15,11,55,14,10,18,1443,581,581,2,11
14-11,Municipales,2020,1,2020-03-15,11,55,14,11,17,1398,636,636,6,10
14-12,Municipales,2020,1,2020-03-15,11,55,14,12,18,1570,743,743,3,11
14-13,Municipales,2020,1,2020-03-15,11,55,14,13,18,1561,769,769,8,13
14-14,Municipales,2020,1,2020-03-15,11,56,14,14,30,1573,843,843,4,8
14-15,Municipales,2020,1,2020-03-15,11,56,14,15,15,1582,724,724,1,9
14-16,Municipales,2020,1,2020-03-15,11,56,14,16,20,1544,633,633,3,8
14-17,Municipales,2020,1,2020-03-15,11,56,14,17,24,1503,752,752,2,6
14-18,Municipales,2020,1,2020-03-15,11,56,14,18,19,1583,677,677,11,6
14-19,Municipales,2020,1,2020-03-15,11,56,14,19,21,1657,643,642,4,6
14-20,Municipales,2020,1,2020-03-15,11,56,14,20,14,1417,578,578,3,16
14-21,Municipales,2020,1,2020-03-15,11,56,14,21,6,1409,498,498,2,13
14-22,Municipales,2020,1,2020-03-15,11,56,14,22,16,1554,648,648,4,7
14-23,Municipales,2020,1,2020-03-15,11,56,14,23,10,1552,722,722,6,13
14-24,Municipales,2020,1,2020-03-15,11,56,14,24,32,1618,777,777,5,13
14-25,Municipales,2020,1,2020-03-15,11,56,14,25,30,1567,741,741,5,9
14-26,Municipales,2020,1,2020-03-15,11,53,14,26,17,1303,619,619,2,6
14-27,Municipales,2020,1,2020-03-15,11,53,14,27,28,1105,490,490,5,6
14-28,Municipales,2020,1,2020-03-15,11,53,14,28,40,1567,741,742,6,9
14-29,Municipales,2020,1,2020-03-15,11,53,14,29,30,1625,734,734,4,9
14-30,Municipales,2020,1,2020-03-15,11,53,14,30,22,1424,691,691,1,3
14-31,Municipales,2020,1,2020-03-15,11,53,14,31,21,1402,709,709,4,14
14-32,Municipales,2020,1,2020-03-15,11,53,14,32,25,1423,670,672,7,7
14-33,Municipales,2020,1,2020-03-15,11,53,14,33,44,1582,730,730,5,11
14-34,Municipales,2020,1,2020-03-15,11,54,14,34,14,1380,668,668,7,7
14-35,Municipales,2020,1,2020-03-15,11,54,14,35,18,1496,744,744,2,5
14-36,Municipales,2020,1,2020-03-15,11,54,14,36,15,1319,529,529,4,11
14-37,Municipales,2020,1,2020-03-15,11,54,14,37,14,1486,643,643,2,6
14-38,Municipales,2020,1,2020-03-15,11,54,14,38,18,1320,639,639,5,7
14-39,Municipales,2020,1,2020-03-15,11,54,14,39,18,1454,654,654,6,3
14-40,Municipales,2020,1,2020-03-15,10,54,14,40,20,1596,725,725,3,6
14-41,Municipales,2020,1,2020-03-15,10,54,14,41,25,1705,713,713,2,9
14-42,Municipales,2020,1,2020-03-15,10,55,14,42,15,1758,726,726,1,4
14-43,Municipales,2020,1,2020-03-15,10,55,14,43,23,1499,727,727,3,8
14-44,Municipales,2020,1,2020-03-15,10,55,14,44,12,1502,587,587,2,8
14-45,Municipales,2020,1,2020-03-15,10,55,14,45,14,1549,504,504,3,11
14-46,Municipales,2020,1,2020-03-15,10,56,14,46,19,1376,674,675,2,9
14-47,Municipales,2020,1,2020-03-15,10,56,14,47,17,1427,556,556,7,7
14-48,Municipales,2020,1,2020-03-15,10,56,14,48,21,1510,611,611,5,16
14-49,Municipales,2020,1,2020-03-15,10,56,14,49,18,1588,769,769,6,4
14-50,Municipales,2020,1,2020-03-15,10,56,14,50,38,1537,719,719,3,6
14-51,Municipales,2020,1,2020-03-15,10,56,14,51,8,1422,538,539,3,10
14-52,Municipales,2020,1,2020-03-15,10,56,14,52,14,1527,552,552,6,27
14-53,Municipales,2020,1,2020-03-15,10,56,14,53,8,1472,518,518,11,11
14-54,Municipales,2020,1,2020-03-15,10,56,14,54,14,1562,676,676,0,6
14-55,Municipales,2020,1,2020-03-15,10,56,14,55,17,1681,701,701,6,7
14-56,Municipales,2020,1,2020-03-15,10,56,14,56,7,1446,502,502,11,12
14-57,Municipales,2020,1,2020-03-15,10,56,14,57,6,1543,429,429,5,16
15-1,Municipales,2020,1,2020-03-15,12,59,15,1,34,1217,533,533,1,6
15-2,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,2,53,1407,684,688,2,7
15-3,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,3,13,1330,593,593,3,9
15-4,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,4,17,1632,657,657,2,5
15-5,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,5,28,1634,652,652,2,6
15-6,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,6,28,1607,721,721,1,14
15-7,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,7,28,1557,663,665,3,10
15-8,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,8,31,1408,647,647,0,4
15-9,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,9,43,1493,625,625,2,8
15-10,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,10,9,1519,576,578,0,2
15-11,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,11,29,1586,724,724,4,7
15-12,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,12,20,1724,786,786,4,6
15-13,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,13,45,1642,752,752,2,7
15-14,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,14,30,1696,749,749,1,4
15-15,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,15,15,1553,645,648,3,6
15-16,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,16,17,1699,838,838,2,6
15-17,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,17,20,1550,664,664,2,2
15-18,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,18,17,1384,587,590,7,7
15-19,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,59,15,19,38,1402,674,675,3,8
15-20,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,20,18,1501,654,657,2,6
15-21,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,21,23,1364,632,632,0,6
15-22,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,22,31,1452,651,652,3,1
15-23,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,23,35,1522,756,756,1,13
15-24,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,24,40,1548,722,722,2,7
15-25,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,25,39,1582,734,736,5,3
15-26,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,26,23,1575,663,664,3,8
15-27,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,27,18,1464,558,558,9,4
15-28,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,28,22,1497,665,662,4,0
15-29,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,29,50,1515,726,726,6,12
15-30,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,30,34,1529,755,756,0,5
15-31,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,31,16,1566,720,720,3,4
15-32,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,32,40,1508,741,742,1,5
15-33,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,33,39,1515,719,719,1,5
15-34,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,34,47,1649,756,756,3,7
15-35,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,35,17,1656,709,709,2,12
15-36,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,36,33,1576,729,729,4,7
15-37,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,37,35,1575,735,736,1,13
15-38,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,58,15,38,11,1507,617,617,5,7
15-39,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,57,15,39,11,1553,540,540,2,4
15-40,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,57,15,40,15,1475,555,555,3,6
15-41,Municipales,2020,1,2020-03-15,1900-01-12 00:00:00,57,15,41,25,1614,701,701,6,5
15-42,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,42,16,1085,434,434,3,9
15-43,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,43,25,1326,617,617,1,9
15-44,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,44,10,1557,678,678,8,14
15-45,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,45,24,1574,669,669,6,6
15-46,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,46,26,1470,667,667,5,10
15-47,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,47,19,1614,717,717,4,12
15-48,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,48,5,1531,486,486,6,6
15-49,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,49,19,1590,537,537,5,12
15-50,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,50,12,1470,565,565,1,4
15-51,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,51,19,1602,691,691,2,6
15-52,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,52,19,1526,565,564,6,9
15-53,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,53,10,1564,622,622,4,13
15-54,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,54,32,1521,666,666,2,10
15-55,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,55,56,1504,642,642,2,5
15-56,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,56,30,1694,786,786,4,16
15-57,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,57,16,1483,680,680,2,7
15-58,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,58,23,1493,667,667,4,3
15-59,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,59,18,1525,619,619,2,5
15-60,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,60,33,1608,760,760,2,6
15-61,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,61,23,1499,631,631,0,11
15-62,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,62,40,1546,700,700,2,8
15-63,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,63,29,1390,674,674,3,5
15-64,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,64,26,1405,604,605,6,4
15-65,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,65,23,1390,626,626,4,8
15-66,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,66,19,1535,643,643,5,7
15-67,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,67,26,1597,601,601,2,5
15-68,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,68,20,1638,757,757,3,10
15-69,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,69,19,1665,641,641,4,12
15-70,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,57,15,70,29,1671,782,782,2,11
15-71,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,71,21,1641,701,701,3,6
15-72,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,72,15,1502,553,553,5,7
15-73,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,73,21,1385,589,590,1,7
15-74,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,74,18,1581,650,651,3,6
15-75,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,75,10,1392,652,652,4,10
15-76,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,76,6,1185,381,381,6,15
15-77,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,77,22,1513,629,629,5,13
15-78,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,78,23,1079,468,468,4,5
15-79,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,79,25,1252,565,565,2,0
15-80,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,80,14,1512,653,653,5,7
15-81,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,81,21,1497,682,684,3,8
15-82,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,82,13,1480,559,559,4,14
15-83,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,83,12,1558,728,728,5,11
15-84,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,84,22,1450,614,614,4,6
15-85,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,85,29,1652,761,761,1,11
15-86,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,86,23,1292,558,558,0,11
15-87,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,87,14,1479,621,621,5,3
15-88,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,88,30,1508,679,679,2,11
15-89,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,89,23,1451,647,647,3,9
15-90,Municipales,2020,1,2020-03-15,1900-01-13 00:00:00,60,15,90,14,1356,608,608,2,7
